participant_id_dataset,semester_id,date,year,academic_year,semester,days_since_semester_start,first_day_of_the_semester,dataset_of_origin,neuroticism_score,conscientiousness_score,openness_score,extraversion_score,agreeableness_score,grit_score,conscience_score,meta_cog,mindset_score,SC0,SC1,SC2,SC3,SC4,SC10,SC11,SC12,SC13,dataset,raven_version,raven_hit_rate,raven_total_duration,ucmrt_version,ucmrt_hit_rate,ucmrt_total_duration
1298,Fall-2020,2020-11-12,2020,2020-2021,Fall,71,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,247
1232,Fall-2020,2020-11-12,2020,2020-2021,Fall,71,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,7,328
1295,Fall-2020,2020-11-12,2020,2020-2021,Fall,71,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,12,483
1270,Fall-2020,2020-11-12,2020,2020-2021,Fall,71,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,5,277
1271,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,8,190
1276,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,8,155
1272,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,7,123
1219,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,5,251
1238,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,1,44
1273,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,7,204
1297,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,9,511
1278,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,8,137
1306,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,11,243
1229,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,14,350
1234,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,8,153
1214,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,14,247
1301,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,445
1208,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,8,168
1254,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,7,225
1209,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,8,80
1204,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,305
1228,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,7,317
1293,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,11,246
1241,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,3,157
1258,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,3,158
1300,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,394
1303,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,10,412
1279,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,8,159
1205,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,13,248
1251,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,12,271
1302,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,5,363
1307,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,11,455
1218,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,5,343
1216,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,14,292
1304,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,491
1224,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,5,229
1232,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,363
1299,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,13,408
1261,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,7,95
1221,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,259
1283,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,6,234
1231,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,15,208
1207,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,15,192
1265,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,11,504
1239,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,14,304
1217,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,15,342
1249,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,11,315
1243,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,15,336
1255,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,7,186
1309,Fall-2020,2020-11-20,2020,2020-2021,Fall,79,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,11,349
1257,Fall-2020,2020-11-20,2020,2020-2021,Fall,79,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,390
1225,Fall-2020,2020-11-20,2020,2020-2021,Fall,79,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,269
1277,Fall-2020,2020-11-20,2020,2020-2021,Fall,79,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,3,206
1247,Fall-2020,2020-11-20,2020,2020-2021,Fall,79,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,7,246
1308,Fall-2020,2020-11-20,2020,2020-2021,Fall,79,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,9,516
1223,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,3,67
1242,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,268
1218,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,6,202
1314,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,422
1243,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,15,259
1274,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,7,120
1228,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,342
1229,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,16,377
1214,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,14,216
1220,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,12,252
1244,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,484
1260,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,338
1310,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,351
1313,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,14,484
1238,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,3,41
1250,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,2,232
1280,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,7,226
1251,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,261
1295,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,8,127
1221,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,10,246
1259,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,8,117
1233,Fall-2020,2020-11-24,2020,2020-2021,Fall,83,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,15,340
1217,Fall-2020,2020-11-24,2020,2020-2021,Fall,83,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,16,226
1239,Fall-2020,2020-11-24,2020,2020-2021,Fall,83,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,14,326
1286,Fall-2020,2020-11-24,2020,2020-2021,Fall,83,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,4,197
1282,Fall-2020,2020-11-24,2020,2020-2021,Fall,83,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,4,248
1305,Fall-2020,2020-11-24,2020,2020-2021,Fall,83,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,7,392
1311,Fall-2020,2020-11-24,2020,2020-2021,Fall,83,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,6,178
1289,Fall-2020,2020-11-24,2020,2020-2021,Fall,83,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,8,194
1298,Fall-2020,2020-11-25,2020,2020-2021,Fall,84,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,6,128
1265,Fall-2020,2020-11-25,2020,2020-2021,Fall,84,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,14,378
1294,Fall-2020,2020-11-25,2020,2020-2021,Fall,84,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,6,188
1285,Fall-2020,2020-11-25,2020,2020-2021,Fall,84,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,6,214
1256,Fall-2020,2020-11-25,2020,2020-2021,Fall,84,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,7,259
1225,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,11,309
1222,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,15,231
1242,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,8,116
1235,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,7,142
1244,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,1,224
1269,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,9,530
1272,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,11,213
1278,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,14,349
1242,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,15,294
1249,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,9,268
1250,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,3,105
1276,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,264
1303,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,8,208
1257,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,282
1273,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,11,418
1306,Fall-2020,2020-12-01,2020,2020-2021,Fall,90,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,4,138
1290,Fall-2020,2020-12-01,2020,2020-2021,Fall,90,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,8,163
1260,Fall-2020,2020-12-01,2020,2020-2021,Fall,90,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,13,361
1279,Fall-2020,2020-12-01,2020,2020-2021,Fall,90,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,253
1233,Fall-2020,2020-12-01,2020,2020-2021,Fall,90,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,16,294
1219,Fall-2020,2020-12-01,2020,2020-2021,Fall,90,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,524
1312,Fall-2020,2020-12-01,2020,2020-2021,Fall,90,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,14,287
1315,Fall-2020,2020-12-01,2020,2020-2021,Fall,90,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,1,687
1283,Fall-2020,2020-12-02,2020,2020-2021,Fall,91,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,11,424
1316,Fall-2020,2020-12-02,2020,2020-2021,Fall,91,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,499
1301,Fall-2020,2020-12-02,2020,2020-2021,Fall,91,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Ca,7,151
1302,Fall-2020,2020-12-02,2020,2020-2021,Fall,91,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,6,131
1300,Fall-2020,2020-12-03,2020,2020-2021,Fall,92,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,Da,6,166
