participant_id,participant_id_dataset,semester_id,date,year,academic_year,semester,days_since_semester_start,first_day_of_the_semester,dataset_of_origin,source,grit_overall,matrices_hit_rate,ucmrt_hit_rate,sandia_matrices_hit_rate,neuroticism_score,extraversion_score,conscientiousness_score,openness_score,agreeableness_score,adhd_clinical,adhd_total,growth_mindset_score,grit_1,grit_2,grit_3,grit_4,grit_5,grit_6,grit_7,grit_8,adhd_1,adhd_2,adhd_3,adhd_4,adhd_5,adhd_6,neo_pi_1,neo_pi_2,neo_pi_3,neo_pi_4,neo_pi_5,neo_pi_6,neo_pi_7,neo_pi_8,neo_pi_9,neo_pi_10,neo_pi_11,neo_pi_12,neo_pi_13,neo_pi_14,neo_pi_15,neo_pi_16,neo_pi_17,neo_pi_18,neo_pi_19,neo_pi_20,neo_pi_21,neo_pi_22,neo_pi_23,neo_pi_24,neo_pi_25,neo_pi_26,neo_pi_27,neo_pi_28,neo_pi_29,neo_pi_30,neo_pi_31,neo_pi_32,neo_pi_33,neo_pi_34,neo_pi_35,neo_pi_36,neo_pi_37,neo_pi_38,neo_pi_39,neo_pi_40,neo_pi_41,neo_pi_42,neo_pi_43,neo_pi_44,neo_pi_45,neo_pi_46,neo_pi_47,neo_pi_48,neo_pi_49,neo_pi_50,growth_mind_set_1,growth_mind_set_2,growth_mind_set_3,growth_mind_set_4,growth_mind_set_5,growth_mind_set_6,growth_mind_set_7,growth_mind_set_8,catch_question,catch_question_1,catch_question_2,ucmrt_1,ucmrt_2,ucmrt_3,ucmrt_4,ucmrt_5,ucmrt_6,ucmrt_7,ucmrt_8,ucmrt_9,sandia_matrices_1,sandia_matrices_2,sandia_matrices_4,sandia_matrices_5,sandia_matrices_6,sandia_matrices_7,sandia_matrices_8,sandia_matrices_9,sandia_matrices_3,grit_interest,grit_effort,adhd_1_sig,adhd_2_sig,adhd_3_sig,adhd_4_sig,adhd_5_sig,adhd_6_sig,sandia_1_correct,sandia_2_correct,sandia_3_correct,sandia_4_correct,sandia_5_correct,sandia_6_correct,sandia_7_correct,sandia_8_correct,sandia_9_correct,ucmrt_1_correct,ucmrt_2_correct,ucmrt_3_correct,ucmrt_4_correct,ucmrt_5_correct,ucmrt_6_correct,ucmrt_7_correct,ucmrt_8_correct,ucmrt_9_correct
SEP_3_1090,R_1Du5rZ4dRAzdeYZ,Fall-2021,2021-12-06T13:50:34Z,2021,2021-2022,Fall,90,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.375,0.666666667,0.777777778,0.555555556,2.7,4.6,3.4,4.2,4.5,0,2,5.5,2,3,2,2,2,3,2,3,3,2,2,3,4,2,2,4,4,3,5,1,4,2,3,2,3,4,4,3,2,2,4,5,2,1,2,2,3,2,5,4,1,4,5,3,1,2,5,3,2,5,1,5,2,1,4,1,4,4,1,1,4,5,5,3,5,2,5,2,5,2,5,2,4,5,2,5,7,6,2,1,3,1,6,5,8,4,1,6,5,7,4,5,5,2.25,2.5,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1
SEP_3_1091,R_czEpYXXKveCHlNT,Fall-2021,2021-12-06T15:23:33Z,2021,2021-2022,Fall,90,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3,0.555555556,0.666666667,0.444444444,1.7,3.2,4.2,3.8,4.5,0,3,5.375,3,2,3,2,3,3,2,2,2,2,2,4,5,4,2,1,4,3,4,3,5,2,4,4,5,3,2,2,2,4,4,5,1,2,2,3,2,5,4,5,1,4,4,2,1,2,4,4,1,5,2,4,1,2,3,3,5,5,1,3,1,5,3,1,5,3,5,1,6,4,6,3,4,5,2,8,2,6,2,1,8,2,7,5,8,1,6,6,5,8,3,5,5,3,3,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1
SEP_3_1092,R_3EGp1AdUEl1ok5G,Fall-2021,2021-12-06T16:55:10Z,2021,2021-2022,Fall,90,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.25,0.777777778,0.888888889,0.666666667,3.1,4.3,2.8,4.5,3.2,1,5,3.875,2,3,2,3,4,2,3,3,1,4,4,4,4,4,4,2,4,5,5,1,2,4,4,4,2,3,4,1,4,2,2,3,1,1,4,2,1,3,5,4,4,2,1,5,3,2,4,2,2,3,1,4,2,4,5,1,5,4,1,2,4,5,4,2,7,1,5,5,1,5,2,5,4,5,2,5,7,6,2,1,8,2,6,7,8,7,1,6,2,7,5,2,5,2.5,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
SEP_3_1093,R_PUKYUqqDswUhTxv,Fall-2021,2021-12-06T22:12:54Z,2021,2021-2022,Fall,90,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,1.75,0.555555556,0.666666667,0.444444444,3.2,3.8,2.6,4,2.6,1,6,5.125,2,4,1,3,2,1,2,3,4,4,5,5,5,5,4,4,2,4,2,2,4,4,2,2,4,4,4,2,4,1,2,4,2,1,4,2,2,2,4,4,4,2,2,4,4,2,3,4,2,4,2,3,2,4,4,2,4,4,3,1,2,3,4,3,6,3,5,3,5,3,5,3,4,5,2,5,7,8,3,1,5,2,6,5,8,7,6,1,4,7,2,8,5,1.5,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1
SEP_3_1094,R_25uqo7InuIH8Y44,Fall-2021,2021-12-07T12:09:07Z,2021,2021-2022,Fall,91,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.75,0.5,0.444444444,0.555555556,3.4,3.7,2.6,4.2,3.2,1,5,3.5,3,2,2,2,3,2,2,2,3,4,2,4,4,4,3,4,2,4,4,2,4,5,3,2,4,4,4,4,4,1,4,4,2,2,2,2,2,4,4,4,3,2,2,4,3,2,4,2,2,4,1,5,3,4,5,1,4,4,2,2,4,4,3,3,4,4,5,5,3,5,3,5,4,5,2,8,5,6,2,8,3,2,6,1,8,7,6,6,2,8,5,7,5,2.5,3,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0
SEP_3_1095,R_3RjV8vT1uR4NjHv,Fall-2021,2021-12-07T15:27:21Z,2021,2021-2022,Fall,91,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3,0.444444444,0.333333333,0.555555556,1.6,4.4,3.8,4.3,3.7,0,2,6.75,2,2,2,2,3,3,1,1,4,2,2,2,2,4,1,2,4,4,5,1,4,4,4,5,2,4,4,1,1,2,4,4,1,1,4,1,1,2,5,4,1,4,4,3,2,3,4,4,2,4,2,5,1,1,4,2,5,5,2,2,1,4,4,2,7,3,7,1,7,1,7,1,4,5,2,8,3,6,2,5,6,8,6,4,8,2,7,6,2,7,5,5,5,2.5,3.5,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
SEP_3_1096,R_12xc0csGzAqXIaI,Fall-2021,2021-12-07T16:58:32Z,2021,2021-2022,Fall,91,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3,0.333333333,0.444444444,0.222222222,3.6,3.8,3,3.6,3.7,1,5,4.625,3,2,2,1,3,2,2,1,4,3,1,4,5,5,3,3,5,5,4,2,3,4,3,3,4,3,4,3,5,3,5,4,3,2,4,2,3,2,4,5,4,3,3,4,1,4,4,3,2,3,1,3,4,4,3,1,3,4,3,3,4,5,4,3,5,3,3,3,4,3,5,3,4,5,2,5,7,7,3,2,8,1,6,3,5,4,7,8,6,8,5,4,5,2.5,3.5,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
SEP_3_1097,R_6XRXKhmSWX3GJA5,Fall-2021,2021-12-07T21:07:13Z,2021,2021-2022,Fall,91,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.375,0.611111111,0.555555556,0.666666667,2.9,3.3,3.3,3.2,4.2,0,2,5.875,4,2,3,2,4,4,2,2,2,3,4,3,3,3,4,4,3,3,3,3,4,2,3,4,4,2,3,3,2,4,4,4,3,2,2,4,2,4,4,4,4,3,4,4,1,4,4,3,2,3,2,3,4,1,3,2,3,4,1,2,2,5,3,2,5,3,7,3,7,3,7,2,4,5,2,4,7,6,8,1,8,7,6,7,8,3,5,6,2,7,5,7,5,3.75,3,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0
SEP_3_1098,R_2R7KdlBfVihoxVt,Fall-2021,2021-12-07T23:32:57Z,2021,2021-2022,Fall,91,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.5,0.666666667,0.777777778,0.555555556,2.2,4.2,3.7,4,3.8,0,1,6.25,3,3,3,2,3,2,3,3,2,2,2,4,3,2,1,1,3,4,5,2,4,3,4,3,4,4,4,3,2,4,4,4,2,2,2,3,2,3,5,4,2,3,4,2,2,3,5,2,2,4,2,5,1,2,4,1,4,4,2,1,2,4,3,3,6,1,6,1,6,1,4,1,4,5,2,5,7,5,2,1,4,2,6,5,8,7,6,6,2,7,3,5,5,2.75,2.25,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1
SEP_3_1099,R_3fMGhutZ9MWLPHG,Fall-2021,2021-12-08T16:22:31Z,2021,2021-2022,Fall,92,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.625,0.5,0.666666667,0.333333333,3.6,4.3,3.3,4.2,3.6,0,3,3.875,3,4,3,2,4,2,3,2,2,3,2,4,3,4,3,4,3,5,4,2,4,4,3,1,2,4,4,2,4,4,3,5,1,1,3,2,1,2,4,4,3,3,4,4,2,4,5,3,3,5,2,4,3,3,4,1,3,5,2,2,5,5,4,4,6,4,4,7,4,4,4,4,4,5,2,5,6,6,2,1,3,2,4,5,8,4,6,7,5,7,8,2,4,3,2.25,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1
SEP_3_1100,R_3HMmv4nzIyNYgTc,Fall-2021,2021-12-08T17:19:19Z,2021,2021-2022,Fall,92,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.75,0.555555556,0.555555556,0.555555556,1.8,4.8,3.8,4.5,4.2,0,1,6.125,2,2,1,1,4,2,3,1,2,2,2,3,4,3,2,2,2,5,5,1,4,3,4,4,4,4,4,1,3,3,4,5,1,1,2,4,1,1,4,5,2,5,5,3,1,2,5,4,2,5,1,5,1,2,3,1,5,4,1,1,1,5,4,2,6,2,6,1,6,2,6,2,4,5,2,5,2,6,2,1,3,7,6,3,8,7,6,2,1,7,5,5,5,2.25,3.25,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0
SEP_3_1101,R_2qn5uhzcYjPnHj2,Fall-2021,2021-12-08T23:17:57Z,2021,2021-2022,Fall,92,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.875,0.555555556,0.555555556,0.555555556,2.4,3.7,4,3.6,4.6,0,1,4.25,3,4,2,1,2,3,1,1,1,1,2,3,4,2,2,4,5,4,4,2,4,3,3,3,1,1,3,2,1,4,5,5,3,2,2,4,3,2,3,5,2,4,5,1,1,1,3,3,1,4,1,3,1,1,3,1,3,3,1,2,4,5,3,3,3,1,2,4,5,4,5,4,4,5,2,5,7,1,2,1,5,1,6,7,8,7,6,6,5,8,4,5,5,2.5,3.25,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0
SEP_3_1102,R_1CxTEVhTR2UPjUB,Fall-2021,2021-12-09T13:42:00Z,2021,2021-2022,Fall,93,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.375,0.444444444,0.444444444,0.444444444,2.8,4.2,3.4,3.8,4.3,0,3,5,3,4,2,1,2,1,2,2,3,2,2,3,4,4,3,2,4,3,5,1,4,3,4,3,1,3,4,2,3,1,4,4,3,2,3,2,1,3,4,5,2,3,4,3,1,3,4,3,2,4,2,5,3,1,4,1,3,3,1,2,2,5,4,3,5,2,3,3,5,1,4,3,4,5,2,5,2,6,2,5,3,1,6,7,8,1,6,6,2,7,3,5,5,2,2.75,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
SEP_3_1103,R_3m2bFzPzAkFrgGI,Fall-2021,2021-12-09T16:11:46Z,2021,2021-2022,Fall,93,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.125,0.722222222,0.777777778,0.666666667,2.2,1.8,4.1,3.2,4,0,1,5.375,4,3,3,2,3,4,2,2,2,2,3,2,2,1,2,2,4,4,3,3,4,1,4,4,2,2,2,4,3,4,4,4,3,5,4,4,4,5,2,4,2,4,3,1,1,1,2,2,2,4,1,3,2,3,2,5,4,4,1,4,1,4,1,1,5,3,5,3,5,2,6,2,4,5,2,5,2,6,2,1,8,1,6,5,8,7,7,6,2,7,5,5,5,3.5,2.75,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1
SEP_3_1104,R_2bZUtoPxClYyvjh,Fall-2021,2021-12-09T16:49:35Z,2021,2021-2022,Fall,93,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.25,0.555555556,0.666666667,0.444444444,4.5,2.5,2.7,4,2.8,0,2,4.625,4,3,2,3,2,2,3,3,2,2,2,4,5,3,5,5,2,5,2,2,4,4,2,1,4,3,2,4,4,2,2,4,2,2,4,1,2,4,4,4,5,2,4,4,3,2,3,2,2,4,1,4,5,4,3,4,2,4,3,4,4,4,2,4,3,2,3,3,5,3,5,3,4,5,2,5,7,6,2,5,8,1,6,7,8,5,8,6,2,7,4,5,5,2.5,2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0
SEP_3_1105,R_1n3jJK8NFXymNjX,Fall-2021,2021-12-09T16:49:39Z,2021,2021-2022,Fall,93,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3,0.888888889,1,0.777777778,2.3,3.6,3.9,3.1,3.5,0,0,5.25,4,3,3,2,3,3,2,2,2,2,2,3,3,2,2,2,4,3,4,4,5,4,4,4,2,3,3,4,2,3,4,4,4,2,4,3,4,4,4,4,2,4,5,3,2,2,4,5,2,4,2,4,2,3,3,1,3,4,2,2,4,4,4,3,6,2,5,3,5,3,5,3,4,5,2,5,7,6,2,1,8,2,6,5,8,7,4,6,5,7,7,6,5,3.25,2.75,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
SEP_3_1106,R_A4fwZRiCMen6zCN,Fall-2021,2021-12-10T12:53:15Z,2021,2021-2022,Fall,94,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.75,0.444444444,0.444444444,0.444444444,2.9,3.7,2.8,4.2,3.4,1,6,4,3,3,2,2,4,3,2,3,3,4,4,5,5,4,4,4,3,5,3,1,4,2,3,3,4,4,4,3,3,2,4,5,5,2,4,3,1,2,4,4,3,3,3,4,3,1,4,3,4,4,1,4,2,3,3,2,4,5,3,2,3,4,3,3,3,3,5,3,3,5,3,3,4,5,2,5,7,6,8,1,2,1,4,1,8,7,7,8,2,8,4,6,5,3,2.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
SEP_3_1107,R_2xMpivDngPGS69j,Fall-2021,2021-12-10T21:16:59Z,2021,2021-2022,Fall,94,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.5,0.777777778,1,0.555555556,2.6,3.7,4.3,3.6,3.8,0,1,6.125,4,3,4,1,4,3,2,1,1,2,2,2,4,3,3,2,3,4,4,3,5,3,3,3,2,3,3,2,1,4,4,4,4,2,3,3,2,4,4,5,2,5,5,2,3,2,4,3,2,4,1,5,3,2,3,1,3,5,1,3,2,4,3,3,7,2,5,2,6,3,7,1,4,5,2,5,7,6,2,1,8,2,6,5,8,7,8,6,2,7,3,2,5,3.75,3.25,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
SEP_3_1108,R_2sXAZjGrder3bqU,Fall-2021,2021-12-11T13:54:29Z,2021,2021-2022,Fall,95,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.625,0.777777778,0.777777778,0.777777778,4.3,3.5,4.2,4.6,4.5,0,1,5.25,2,4,3,1,3,2,1,3,2,2,1,2,5,3,4,4,4,5,4,1,5,4,2,1,2,3,3,2,5,4,5,5,1,2,1,2,1,3,4,5,4,4,5,2,1,1,4,2,2,4,1,3,4,1,4,2,2,5,1,3,5,5,3,1,6,3,4,2,5,3,6,3,4,5,2,5,7,6,2,1,5,1,6,5,8,7,7,6,5,7,5,7,5,2.5,2.75,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1
SEP_3_1109,R_1hL0MFofRSBnT1O,Fall-2021,2021-12-11T13:55:48Z,2021,2021-2022,Fall,95,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3,0.333333333,0,0.666666667,2.3,3.5,3.5,3.5,3.7,0,3,6.875,1,1,2,1,3,3,1,2,3,4,3,2,3,3,3,2,4,4,5,5,4,2,4,4,4,4,3,3,2,4,3,4,5,1,2,3,3,5,4,4,2,4,4,2,1,1,5,3,3,4,1,2,1,4,4,2,4,3,3,3,3,4,4,3,7,2,7,1,7,1,7,1,4,5,2,6,6,3,3,5,3,1,1,7,8,7,7,6,1,7,4,6,5,2.25,3.75,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
SEP_3_1110,R_2WU5FPDkVxELhkc,Fall-2021,2021-12-11T19:24:47Z,2021,2021-2022,Fall,95,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.875,0.555555556,0.777777778,0.333333333,2.7,3.7,3.4,3.6,4.1,0,0,5,4,3,2,2,3,3,3,1,2,2,2,3,2,2,1,2,4,4,4,3,4,3,3,2,2,3,3,3,3,3,2,4,3,2,2,2,2,3,3,5,2,3,4,3,2,1,4,4,3,4,2,4,2,1,3,2,2,3,1,2,2,5,4,3,5,3,5,3,5,3,5,3,4,5,2,5,7,6,2,1,8,1,6,7,8,3,1,8,2,7,3,5,5,3,2.75,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0
SEP_3_1111,R_3isdqgGRGd09MNu,Fall-2021,2021-12-11T21:34:43Z,2021,2021-2022,Fall,95,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.875,0.555555556,0.666666667,0.444444444,2.7,3.5,3.5,3.1,4,0,0,5,3,2,3,2,3,3,3,2,2,2,2,2,1,1,3,2,3,3,4,1,3,2,3,4,3,1,2,2,2,4,5,4,3,2,3,4,2,2,2,2,3,2,5,4,1,4,5,3,3,4,2,3,2,2,3,3,4,4,1,3,5,5,3,1,5,2,4,2,5,3,4,3,4,5,2,5,7,6,2,1,6,7,6,7,8,3,1,6,2,7,3,7,5,3,2.75,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
SEP_3_1112,R_3KPL89m3KuDGbLn,Fall-2021,2021-12-12T18:00:13Z,2021,2021-2022,Fall,96,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3,0.944444444,0.888888889,1,1.3,2.4,3.3,4,3.7,0,3,6.5,2,2,3,1,3,3,2,2,2,3,3,3,5,2,2,4,5,3,2,3,4,4,4,5,3,5,3,4,1,3,4,5,3,4,3,5,2,4,5,5,2,4,5,4,2,1,2,5,3,3,2,4,1,3,3,3,5,4,2,4,1,4,2,3,7,1,6,1,6,2,6,1,4,5,2,5,7,6,2,1,8,1,6,5,8,7,5,6,5,7,5,6,5,2.75,3.25,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
SEP_3_1113,R_3rG5GueqmEpKxPk,Fall-2021,2021-12-12T18:58:46Z,2021,2021-2022,Fall,96,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.125,0.666666667,0.666666667,0.666666667,3.4,2.3,2.1,3.2,2.9,0,3,5.375,2,4,2,3,2,1,1,2,2,4,3,5,2,1,4,4,2,3,2,3,2,4,4,2,4,1,2,2,4,1,2,2,2,3,3,2,2,5,5,4,4,2,2,4,2,3,2,2,3,2,3,2,2,4,4,3,4,3,2,4,4,4,2,4,6,2,3,2,5,2,5,2,4,5,2,5,7,6,2,1,4,1,6,7,8,7,6,6,5,7,3,2,5,1.75,2.5,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0
SEP_3_1114,R_1M0M33K0ixnsj7E,Fall-2021,2021-12-12T22:29:15Z,2021,2021-2022,Fall,96,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.375,0.777777778,1,0.555555556,2.6,1.9,2.6,4,3.2,0,2,2.5,2,2,3,4,3,4,3,4,2,4,2,5,2,2,2,4,4,5,3,2,1,2,4,2,2,4,2,3,2,2,3,4,2,5,5,4,2,5,4,3,4,2,3,2,2,2,1,4,3,3,2,2,2,3,3,3,4,2,3,4,4,4,1,3,2,5,2,5,2,5,2,5,4,5,2,5,7,6,2,1,8,2,6,5,8,1,4,8,2,7,5,6,5,3,1.75,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
SEP_3_1115,R_2UcoHMOwwzQL9N7,Fall-2021,2021-12-13T00:03:04Z,2021,2021-2022,Fall,96,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.25,0.611111111,0.666666667,0.555555556,2.1,4,2.7,3.6,4.1,1,5,6.375,3,1,3,2,4,3,1,3,3,5,5,5,5,1,3,4,4,5,4,5,5,5,4,5,5,5,2,3,3,1,4,3,2,1,1,5,1,2,3,5,3,2,1,2,3,2,5,3,1,5,1,4,3,2,1,1,5,3,1,1,1,5,3,3,5,1,6,1,6,1,6,1,4,5,2,5,7,3,2,5,1,2,6,5,8,7,4,6,8,7,4,3,5,3.25,3.25,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1
SEP_3_1116,R_sM4oQRNWTQtKXg5,Fall-2021,2021-12-13T12:11:54Z,2021,2021-2022,Fall,97,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.375,0.333333333,0.333333333,0.333333333,1.5,3.9,4.1,3.2,4.4,0,3,4.75,2,3,4,1,4,3,1,1,2,2,2,4,5,4,1,4,5,2,5,2,5,3,5,4,1,3,4,4,2,4,4,4,2,2,2,3,3,5,4,5,1,4,4,3,2,5,5,4,1,5,3,5,1,2,4,2,5,5,1,2,1,5,5,2,5,3,2,3,4,2,5,2,4,5,2,5,2,6,7,4,7,2,5,7,8,7,3,3,4,4,4,2,5,3.25,3.5,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
SEP_3_1117,R_1DLOsuqLgwo1HoT,Fall-2021,2021-12-13T17:19:17Z,2021,2021-2022,Fall,97,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.25,0.166666667,0.222222222,0.111111111,2.6,4.2,4,3.9,4.2,0,1,5,3,3,3,1,3,3,1,1,2,2,2,2,2,4,2,2,3,4,4,2,4,2,4,3,3,3,4,2,2,3,4,4,2,2,2,2,2,2,4,4,3,4,4,2,1,2,4,2,2,4,2,5,2,2,4,2,5,5,1,2,3,5,5,1,6,2,4,3,5,3,5,4,4,5,2,5,2,8,8,1,2,1,7,6,7,7,1,4,2,8,8,4,4,3,3.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SEP_3_1118,R_3GljVSPcLgWqerD,Fall-2021,2021-12-13T21:41:15Z,2021,2021-2022,Fall,97,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.875,1,1,1,2.7,3.5,3.3,3.5,3.9,0,3,5.375,3,2,2,1,3,3,2,3,2,2,3,4,4,3,2,2,4,3,4,3,4,3,4,3,4,3,4,2,4,2,5,4,2,2,4,2,2,4,4,5,2,4,4,4,3,2,3,3,2,4,3,4,1,3,3,2,4,4,1,3,4,5,3,3,6,2,5,4,6,3,6,3,4,5,2,5,7,6,2,1,8,2,6,5,8,7,5,6,5,7,5,6,5,2.75,3,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SEP_3_1119,R_3j05BNcTO3sVI5k,Fall-2021,2021-12-14T11:36:12Z,2021,2021-2022,Fall,97,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.375,0.333333333,0.333333333,0.333333333,2.4,4,3.9,3.9,4.4,0,2,3.125,3,2,2,1,4,3,1,1,1,3,2,3,4,2,2,3,4,4,5,2,4,2,4,4,2,2,4,3,2,3,3,5,4,1,3,3,2,3,5,5,2,5,5,4,1,2,4,1,2,5,1,4,1,1,4,2,4,4,1,2,3,5,4,1,4,5,4,5,3,5,2,5,4,5,2,5,2,6,4,6,4,1,6,7,8,1,7,6,3,8,4,2,5,3,3.75,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
SEP_3_1120,R_10IYLvrZSua42E1,Fall-2021,2021-12-14T21:55:55Z,2021,2021-2022,Fall,98,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.125,0.388888889,0.444444444,0.333333333,3.8,3.1,4.1,4.2,3.9,1,4,6.875,2,3,3,1,3,3,1,1,4,3,2,2,5,5,5,2,2,5,3,5,5,5,2,2,1,3,5,5,4,4,4,5,2,1,2,2,1,5,5,5,5,4,5,5,1,2,4,3,2,5,1,3,3,3,5,2,3,4,1,3,3,5,2,1,7,1,6,1,7,1,7,1,4,5,2,5,7,5,2,5,3,1,6,7,8,4,6,4,2,7,5,1,4,2.75,3.5,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0
SEP_3_1121,R_wTNXsb7THmLS4zD,Fall-2021,2021-12-16T00:17:15Z,2021,2021-2022,Fall,99,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.625,0.777777778,1,0.555555556,3,3.8,3.9,4.1,3.3,0,0,6.375,3,1,4,2,3,4,1,1,2,2,1,2,3,3,3,4,2,4,1,3,4,4,2,2,1,5,2,3,3,3,3,2,1,1,3,3,1,2,5,3,3,3,5,3,1,3,5,3,1,4,1,4,1,3,4,1,3,4,3,2,3,5,5,1,6,1,6,3,6,1,7,1,4,5,2,5,7,6,2,1,8,2,6,5,8,7,1,1,1,7,3,6,5,3.5,3.75,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
SEP_3_1122,R_2woAoKKk2qkLZfB,Fall-2021,2021-12-17T16:10:50Z,2021,2021-2022,Fall,101,9/8/2021,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2,0.5,0.777777778,0.222222222,3.8,4.1,1.7,2.9,3.8,1,5,5.5,1,4,4,4,2,2,4,1,4,5,5,5,1,4,4,5,4,4,4,2,1,4,1,5,5,4,4,2,2,2,2,4,5,1,4,2,4,2,5,4,4,1,5,5,1,5,5,2,4,5,4,5,5,2,2,2,1,1,1,2,4,5,2,4,5,2,5,2,5,2,5,2,4,5,2,5,7,8,2,1,8,2,6,7,8,8,7,8,2,5,5,5,4,2.25,1.75,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0
